REF_DATE,Origin,DGUID,Destination,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1981/1982,"Northwest Territories including Nunavut, province of origin",,"New Brunswick, province of destination",Persons,249,units ,0,v466490,12.4,64,,,t,0
1981/1982,"Northwest Territories including Nunavut, province of origin",,"Quebec, province of destination",Persons,249,units ,0,v466491,12.5,184,,,t,0
1981/1982,"Northwest Territories including Nunavut, province of origin",,"Ontario, province of destination",Persons,249,units ,0,v466492,12.6,681,,,t,0
1981/1982,"Northwest Territories including Nunavut, province of origin",,"Manitoba, province of destination",Persons,249,units ,0,v466493,12.7,234,,,t,0
1981/1982,"Northwest Territories including Nunavut, province of origin",,"Saskatchewan, province of destination",Persons,249,units ,0,v466494,12.8,262,,,t,0
1981/1982,"Northwest Territories including Nunavut, province of origin",,"Alberta, province of destination",Persons,249,units ,0,v466495,12.9,1397,,,t,0
1981/1982,"Northwest Territories including Nunavut, province of origin",,"British Columbia, province of destination",Persons,249,units ,0,v466486,12.1,559,,,t,0
1981/1982,"Northwest Territories including Nunavut, province of origin",,"Yukon, province of destination",Persons,249,units ,0,v466487,12.11,174,,,t,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Prince Edward Island, province of destination",Persons,249,units ,0,v466446,1.2,113,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Nova Scotia, province of destination",Persons,249,units ,0,v466451,1.3,1467,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"New Brunswick, province of destination",Persons,249,units ,0,v466452,1.4,624,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Quebec, province of destination",Persons,249,units ,0,v466453,1.5,267,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Ontario, province of destination",Persons,249,units ,0,v466454,1.6,3277,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Manitoba, province of destination",Persons,249,units ,0,v466455,1.7,207,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Saskatchewan, province of destination",Persons,249,units ,0,v466456,1.8,124,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Alberta, province of destination",Persons,249,units ,0,v466457,1.9,1547,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"British Columbia, province of destination",Persons,249,units ,0,v466458,1.1,536,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Yukon, province of destination",Persons,249,units ,0,v466447,1.11,18,,,,0
1982/1983,"Newfoundland and Labrador, province of origin",2016A000210,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466448,1.12,184,,,t,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466564,2.1,133,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Nova Scotia, province of destination",Persons,249,units ,0,v466569,2.3,620,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"New Brunswick, province of destination",Persons,249,units ,0,v466570,2.4,456,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Quebec, province of destination",Persons,249,units ,0,v466571,2.5,104,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Ontario, province of destination",Persons,249,units ,0,v466572,2.6,728,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Manitoba, province of destination",Persons,249,units ,0,v466573,2.7,61,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Saskatchewan, province of destination",Persons,249,units ,0,v466574,2.8,59,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Alberta, province of destination",Persons,249,units ,0,v466575,2.9,441,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"British Columbia, province of destination",Persons,249,units ,0,v466576,2.1,144,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Yukon, province of destination",Persons,249,units ,0,v466565,2.11,6,,,,0
1982/1983,"Prince Edward Island, province of origin",2016A000211,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466566,2.12,15,,,t,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466577,3.1,1126,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Prince Edward Island, province of destination",Persons,249,units ,0,v466582,3.2,607,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"New Brunswick, province of destination",Persons,249,units ,0,v466583,3.4,2384,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Quebec, province of destination",Persons,249,units ,0,v466584,3.5,834,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Ontario, province of destination",Persons,249,units ,0,v466585,3.6,5694,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Manitoba, province of destination",Persons,249,units ,0,v466586,3.7,467,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Saskatchewan, province of destination",Persons,249,units ,0,v466587,3.8,328,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Alberta, province of destination",Persons,249,units ,0,v466588,3.9,2240,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"British Columbia, province of destination",Persons,249,units ,0,v466589,3.1,1508,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Yukon, province of destination",Persons,249,units ,0,v466578,3.11,20,,,,0
1982/1983,"Nova Scotia, province of origin",2016A000212,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466579,3.12,167,,,t,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466590,4.1,450,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Prince Edward Island, province of destination",Persons,249,units ,0,v466595,4.2,404,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Nova Scotia, province of destination",Persons,249,units ,0,v466596,4.3,2598,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Quebec, province of destination",Persons,249,units ,0,v466597,4.5,1502,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Ontario, province of destination",Persons,249,units ,0,v466598,4.6,3834,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Manitoba, province of destination",Persons,249,units ,0,v466599,4.7,373,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Saskatchewan, province of destination",Persons,249,units ,0,v466600,4.8,212,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Alberta, province of destination",Persons,249,units ,0,v466601,4.9,1413,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"British Columbia, province of destination",Persons,249,units ,0,v466602,4.1,574,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Yukon, province of destination",Persons,249,units ,0,v466591,4.11,6,,,,0
1982/1983,"New Brunswick, province of origin",2016A000213,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466592,4.12,96,,,t,0
1982/1983,"Quebec, province of origin",2016A000224,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466603,5.1,392,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Prince Edward Island, province of destination",Persons,249,units ,0,v466608,5.2,201,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Nova Scotia, province of destination",Persons,249,units ,0,v466609,5.3,1566,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"New Brunswick, province of destination",Persons,249,units ,0,v466610,5.4,2849,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Ontario, province of destination",Persons,249,units ,0,v466611,5.6,29498,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Manitoba, province of destination",Persons,249,units ,0,v466612,5.7,972,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Saskatchewan, province of destination",Persons,249,units ,0,v466613,5.8,703,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Alberta, province of destination",Persons,249,units ,0,v466614,5.9,5777,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"British Columbia, province of destination",Persons,249,units ,0,v466615,5.1,3289,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Yukon, province of destination",Persons,249,units ,0,v466604,5.11,30,,,,0
1982/1983,"Quebec, province of origin",2016A000224,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466605,5.12,282,,,t,0
1982/1983,"Ontario, province of origin",2016A000235,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466616,6.1,4036,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Prince Edward Island, province of destination",Persons,249,units ,0,v466621,6.2,945,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Nova Scotia, province of destination",Persons,249,units ,0,v466622,6.3,6082,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"New Brunswick, province of destination",Persons,249,units ,0,v466623,6.4,3981,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Quebec, province of destination",Persons,249,units ,0,v466624,6.5,10918,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Manitoba, province of destination",Persons,249,units ,0,v466625,6.7,5859,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Saskatchewan, province of destination",Persons,249,units ,0,v466626,6.8,2999,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Alberta, province of destination",Persons,249,units ,0,v466627,6.9,16438,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"British Columbia, province of destination",Persons,249,units ,0,v466628,6.1,11136,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Yukon, province of destination",Persons,249,units ,0,v466617,6.11,166,,,,0
1982/1983,"Ontario, province of origin",2016A000235,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466618,6.12,740,,,t,0
1982/1983,"Manitoba, province of origin",2016A000246,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466629,7.1,354,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Prince Edward Island, province of destination",Persons,249,units ,0,v466634,7.2,64,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Nova Scotia, province of destination",Persons,249,units ,0,v466635,7.3,451,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"New Brunswick, province of destination",Persons,249,units ,0,v466636,7.4,346,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Quebec, province of destination",Persons,249,units ,0,v466637,7.5,506,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Ontario, province of destination",Persons,249,units ,0,v466638,7.6,5374,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Saskatchewan, province of destination",Persons,249,units ,0,v466639,7.8,3270,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Alberta, province of destination",Persons,249,units ,0,v466640,7.9,4202,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"British Columbia, province of destination",Persons,249,units ,0,v466641,7.1,3058,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Yukon, province of destination",Persons,249,units ,0,v466630,7.11,66,,,,0
1982/1983,"Manitoba, province of origin",2016A000246,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466631,7.12,219,,,t,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466642,8.1,169,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Prince Edward Island, province of destination",Persons,249,units ,0,v466647,8.2,86,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Nova Scotia, province of destination",Persons,249,units ,0,v466648,8.3,322,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"New Brunswick, province of destination",Persons,249,units ,0,v466649,8.4,246,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Quebec, province of destination",Persons,249,units ,0,v466650,8.5,336,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Ontario, province of destination",Persons,249,units ,0,v466651,8.6,2902,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Manitoba, province of destination",Persons,249,units ,0,v466652,8.7,3134,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Alberta, province of destination",Persons,249,units ,0,v466653,8.9,6912,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"British Columbia, province of destination",Persons,249,units ,0,v466654,8.1,3141,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Yukon, province of destination",Persons,249,units ,0,v466643,8.11,62,,,,0
1982/1983,"Saskatchewan, province of origin",2016A000247,"Northwest Territories including Nunavut, province of destination",Persons,249,units ,0,v466644,8.12,191,,,t,0
1982/1983,"Alberta, province of origin",2016A000248,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466655,9.1,2622,,,,0
1982/1983,"Alberta, province of origin",2016A000248,"Prince Edward Island, province of destination",Persons,249,units ,0,v466660,9.2,773,,,,0
1982/1983,"Alberta, province of origin",2016A000248,"Nova Scotia, province of destination",Persons,249,units ,0,v466661,9.3,3874,,,,0
1982/1983,"Alberta, province of origin",2016A000248,"New Brunswick, province of destination",Persons,249,units ,0,v466662,9.4,2938,,,,0
